hex_id,flag_no_transition,primary_type,group_type,total_area,diag_total,offdiag_total,offdiag_ratio,dominant_value_col,dominant_area,dominant_share_of_offdiag,dom_from,dom_to,dom_from_name,dom_to_name,beta_obs,beta_nat_clim,beta_res_clim,share_nat_clim,dominance_clim,beta_nat_co2,beta_res_co2,share_nat_co2,dominance_co2,beta_clim,beta_co2,beta_res,share_abs_clim,share_abs_co2,share_abs_res,P90_trend,VPD90_trend,Tmean_trend,SM90_L1_trend,ET90_trend,SWnet90_trend,VPD_resid_trend
311416,FALSE,Urban_expansion,Urban_expansion,98460000,97830000,630000,0.006398537,VALUE_908,360000,0.571428571,9,8,bare_areas,urban,0.181004817,0.028202768,0.152802049,0.155812251,RESIDUAL,0.231830389,-0.050825573,0.82018574,NATURAL,0.028202768,0.203627621,-0.050825573,0.099777722,0.720408018,0.17981426,0.801547109,-0.000743049,0.057914403,0.000822458,0.593667428,-0.700817742,-0.00492242
311417,FALSE,Bare_to_Sparse,Bare_to_Sparse,100350000,99810000,540000,0.005381166,VALUE_906,540000,1,9,6,bare_areas,sparse_vegetation,0.178119738,0.036482828,0.14163691,0.204821928,RESIDUAL,0.239130288,-0.06101055,0.796726927,NATURAL,0.036482828,0.20264746,-0.06101055,0.121552363,0.675174565,0.203273073,1.225651408,-0.000785783,0.057273895,0.00122032,1.087016411,-0.661189777,-0.004899614
311418,FALSE,Bare_to_Sparse,Bare_to_Sparse,100350000,100260000,90000,0.000896861,VALUE_906,90000,1,9,6,bare_areas,sparse_vegetation,0.129039808,0.042944483,0.086095325,0.332800273,RESIDUAL,0.244040765,-0.115000957,0.679700297,NATURAL,0.042944483,0.201096282,-0.115000957,0.119608616,0.560091681,0.320299703,1.485278362,-0.000340532,0.067785897,0.001462902,1.33058522,-0.749263118,-0.00526575
311423,FALSE,Urban_expansion,Urban_expansion,98460000,90900000,7560000,0.07678245,VALUE_908,2430000,0.321428571,9,8,bare_areas,urban,0.30222658,0.007219629,0.295006951,0.023888134,RESIDUAL,0.216069127,0.086157452,0.714924304,NATURAL,0.007219629,0.208849498,0.086157452,0.023888134,0.691036171,0.285075696,-1.910826757,-0.002651783,-0.022224671,0.000638806,0.246403255,-0.508102342,-0.000870459
311840,FALSE,Bare_to_Sparse,Bare_to_Sparse,100440000,61560000,38880000,0.387096774,VALUE_906,24030000,0.618055556,9,6,bare_areas,sparse_vegetation,0.318930438,-0.002938264,0.321868702,0.009046185,RESIDUAL,0.206884289,0.112046149,0.648681543,NATURAL,-0.002938264,0.209822553,0.112046149,0.009046185,0.645991542,0.344962273,0.056642647,0.001516699,0.015721182,-0.000279718,-0.535974509,-0.218251069,0.000654733
311841,FALSE,Bare_to_Sparse,Bare_to_Sparse,100260000,55530000,44730000,0.446140036,VALUE_906,36810000,0.822937626,9,6,bare_areas,sparse_vegetation,0.332047261,-0.007522666,0.339569927,0.021673368,RESIDUAL,0.202627158,0.129420103,0.610235898,NATURAL,-0.007522666,0.210149824,0.129420103,0.021673368,0.605457531,0.3728691,-0.21421872,0.002779955,0.020201573,-0.000350719,-0.694284253,-0.231215732,0.001583712
311842,FALSE,Bare_to_Sparse,Bare_to_Sparse,100440000,46980000,53460000,0.532258065,VALUE_906,47610000,0.890572391,9,6,bare_areas,sparse_vegetation,0.418842296,-0.010870011,0.429712307,0.024671918,RESIDUAL,0.19970718,0.219135115,0.476807577,RESIDUAL,-0.010870011,0.210577191,0.219135115,0.024671918,0.477951981,0.497376101,-0.396086733,0.003247531,0.022574386,-0.000376709,-0.831837823,-0.250432427,0.00186845
311843,FALSE,Bare_to_Sparse,Bare_to_Sparse,100440000,40320000,60120000,0.598566308,VALUE_906,56970000,0.94760479,9,6,bare_areas,sparse_vegetation,0.447711912,-0.011694173,0.459406084,0.024823108,RESIDUAL,0.198644227,0.249067684,0.443687608,RESIDUAL,-0.011694173,0.2103384,0.249067684,0.024823108,0.446483305,0.528693587,-0.464350164,0.003637079,0.024078309,-0.000259932,-0.970658426,-0.266001404,0.00214052
311844,FALSE,Bare_to_Sparse,Bare_to_Sparse,98550000,66060000,32490000,0.329680365,VALUE_906,26640000,0.819944598,9,6,bare_areas,sparse_vegetation,0.343108563,-0.009788981,0.352897544,0.026990197,RESIDUAL,0.200281666,0.142826898,0.583726806,NATURAL,-0.009788981,0.210070646,0.142826898,0.026990197,0.5792072,0.393802604,-0.419857416,0.003307397,0.02338,-0.00016007,-0.902004788,-0.27415153,0.001858158
311852,FALSE,Bare_to_Sparse,Bare_to_Sparse,100350000,59490000,40860000,0.407174888,VALUE_906,37890000,0.927312775,9,6,bare_areas,sparse_vegetation,0.219537902,0.001951571,0.217586331,0.008889448,RESIDUAL,0.21055141,0.008986492,0.959066328,NATURAL,0.001951571,0.208599839,0.008986492,0.008889448,0.95017688,0.040933672,-0.141397752,0.001333749,0.027304674,2.15E-06,-0.375152015,-0.311387187,-0.000420468
311853,FALSE,Bare_to_Sparse,Bare_to_Sparse,100350000,81810000,18540000,0.184753363,VALUE_906,17640000,0.951456311,9,6,bare_areas,sparse_vegetation,0.143948835,-0.001061118,0.145009953,0.007264395,RESIDUAL,0.208196156,-0.064247321,0.764181099,NATURAL,-0.001061118,0.209257274,-0.064247321,0.003864714,0.762139131,0.233996155,-0.275335976,0.001374445,0.027051268,-7.57E-05,-0.448438754,-0.322006056,-0.000366201
